resolution_minutes,purchase_amount,override,agent_id,status,buyer_id,purchase_id,has_photo,created_at,category,return_amount,reason,refund_request_id
59,1786.24,no,agent_016, approved ,buyer_0545,purchase_101352,yes,2026-04-17 18:55:00,luxury,1352.30,changed_mind,refund_req_301352
5,27.66,no,agent_101,approved,buyer_0168,purchase_103704,yes,2026-06-02 12:34:00,beauty,26.02,changed_mind,refund_req_303704
48,184.28,no,agent_025,approved,buyer_0135,purchase_101040,,2026-06-20 09:38:00,sports,54.25,item_not_as_described,refund_req_301040
47,106.72,no,agent_025,approved,buyer_0327,purchase_101443,yes,2026-05-04 21:48:00,sports,56.47,wrong_size,refund_req_301443
93,1497.42,no,agent_021,approved,buyer_0036,purchase_100559,no,2026-05-11 05:48:00,electronics,1215.23,damaged_item,refund_req_300559
27,2406.64,yes,agent_102,approved,buyer_0227,purchase_103954,no,2026-04-12 21:14:00,luxury,2247.64,damaged_item,refund_req_303954
,1079.45,no,agent_101,approved,buyer_0346,purchase_103463,yes,2026-06-20 05:05:00,luxury,1079.45,item_not_as_described,refund_req_303463
39,403.40,no,agent_030,approved,buyer_0306,purchase_101493,yes,2026-05-21 20:17:00,appliances,93.12,damaged_item,refund_req_301493
58,48.83,no,agent_024,approved,buyer_0395,purchase_101127,no,2026-04-02 22:49:00,home,14.19,,refund_req_301127
29,1332.69,no,agent_702,approved,buyer_0140,purchase_104378,no,2026-05-21 03:13:00,electronics,1209.98,item_not_as_described,refund_req_304378
86,1632.61,no,agent_025,approved,buyer_0386,purchase_100236,yes,2026-04-19 17:33:00,electronics,436.83,item_not_as_described,refund_req_300236
74,63.04,no,agent_011,approved,buyer_0229,purchase_101632,yes,2026-06-17 08:46:00,books,38.35,damaged_item,refund_req_301632
,913.44,no,agent_003,  approved  ,buyer_9007,purchase_104096,no,2026-04-11 04:09:00,appliances,881.78,missing_part,refund_req_304096
72,621.08,no,agent_014,declined,buyer_0017,purchase_101240,yes,2026-06-14 15:17:00,fashion,445.01,item_not_as_described,refund_req_301240
8,1702.05,yes,agent_902,approved,buyer_9906,purchase_104809,no,2026-06-18 17:14:00,appliances,1540.10,damaged_item,refund_req_304809
91,178.60,no,agent_004,declined,buyer_0023,purchase_102893,yes,2026-04-06 11:09:00,home,90.03,missing_part,refund_req_302893
90,88.55,no,agent_009,approved,buyer_0035,purchase_102613,no,2026-06-05 15:11:00,beauty,33.08,allergic_reaction,refund_req_302613
,1379.65,yes,agent_901,approved,buyer_9902,purchase_104796,no,2026-04-24 15:21:00,appliances,1213.27,damaged_item,refund_req_304796
77,91.45,no,agent_030,declined,buyer_0147,purchase_101650,no,2026-06-11 18:57:00,beauty,27.63,changed_mind,refund_req_301650
47,345.50,no,agent_017,declined,buyer_0204,purchase_101620,no,2026-04-01 10:07:00,home,81.90,damaged_item,refund_req_301620
58,399.55,no,agent_022,approved,buyer_9001,purchase_104210,yes,2026-05-24 03:14:00,appliances,334.98,not_working,refund_req_304210
,1043.84,no,agent_101,approved,buyer_0403,purchase_103680,yes,2026-06-05 15:12:00,luxury,854.10,damaged_item,refund_req_303680
83,62.60,no,agent_021,approved,buyer_0335,purchase_100509,yes,2026-04-22 16:52:00,books,34.09,changed_mind,refund_req_300509
4,293.58,no,agent_101,approved,buyer_0493,purchase_103538,no,2026-04-25 11:27:00,sports,247.16,damaged_item,refund_req_303538
75,58.70,no,agent_017,declined,buyer_0536,purchase_100300,no,2026-04-21 03:03:00,BOOKS,28.26, changed_mind ,refund_req_300300
52,1247.05,no,agent_025,declined,buyer_0299,purchase_102903,no,2026-05-25 00:44:00,luxury,538.39,damaged_item,refund_req_302903
80,41.83,no,agent_008,declined,buyer_0101,purchase_100494,yes,2026-05-26 12:56:00,books,13.80,changed_mind,refund_req_300494
50,777.78,no,agent_009,approved,buyer_0431,purchase_100639,no,2026-05-25 10:32:00,electronics,353.66,,refund_req_300639
58,1399.94,yes,agent_010,  approved  ,buyer_0433,purchase_103478,yes,2026-06-03 17:47:00,LUXURY,1399.94,changed_mind,refund_req_303478
106,229.94,no,agent_013,approved,buyer_0086,purchase_101970,yes,2026-05-30 01:57:00, sports ,132.71,wrong_size,refund_req_301970
57,384.00,no,agent_014,DECLINED,buyer_0108,purchase_100292,no,2026-06-06 14:53:00,home,147.36,item_not_as_described,refund_req_300292
39,2157.69,no,agent_001,approved,buyer_403,purchase_1014,yes,2026-06-03 10:25:00,luxury,2157.69,changed_mind,refund_req_3014
51,135.33,no,agent_007,approved,buyer_0006,purchase_101370,yes,2026-05-07 18:21:00,clothing,72.96,item_not_as_described,refund_req_301370
57,1047.93,yes,agent_025,approved,buyer_9008,purchase_104153,no,2026-05-11 03:56:00,books,655.91,changed_mind,refund_req_304153
9,2144.83,yes,agent_902,approved,buyer_9904,purchase_104843,no,2026-05-16 10:40:00,electronics,2215.16,damaged_item,refund_req_304843
,1757.55,no,agent_016,declined,buyer_0056,purchase_102561,yes,2026-04-29 07:34:00,appliances,1164.36,damaged_item,refund_req_302561
74,534.01,no,agent_005,declined,buyer_0489,purchase_101579,no,2026-04-13 16:30:00,appliances,306.60,missing_part,refund_req_301579
62,54.79,no,agent_006,declined,buyer_0103,purchase_100248,no,2026-05-16 13:55:00,beauty,29.96,allergic_reaction,refund_req_300248
,1181.66,yes,agent_027,approved,buyer_0244,purchase_103990,no,2026-04-27 03:05:00,electronics,990.56,  missing_accessory  ,refund_req_303990
53,192.06,no,agent_003,approved,buyer_0317,purchase_100132,yes,2026-04-10 23:21:00,clothing,98.17,item_not_as_described,refund_req_300132
3,2878.44,yes,agent_902,approved,buyer_9906,purchase_104955,no,2026-05-12 03:53:00,luxury,2799.96,changed_mind,refund_req_304955
79,553.68,no,agent_016,declined,buyer_0020,purchase_100484,yes,2026-04-13 23:34:00,home,127.22,damaged_item,refund_req_300484
24,177.84,no,agent_801,  approved  ,buyer_8001,purchase_104708,yes,2026-05-26 14:44:00,beauty,160.10,changed_mind,refund_req_304708
24,272.77,no,agent_029,declined,buyer_0302,purchase_100763,yes,2026-06-09 06:26:00,appliances,199.22,damaged_item,refund_req_300763
86,110.68,no,agent_022,declined,buyer_0566,purchase_101241,no,2026-04-26 08:29:00,fashion,39.03,changed_mind,refund_req_301241
62,1528.56,no,agent_012, approved ,buyer_0534,purchase_103384,yes,2026-06-11 13:18:00,ELECTRONICS,1528.56,missing_accessory,refund_req_303384
82,81.95,no,agent_019,declined,buyer_0340,purchase_101133,no,2026-05-01 16:30:00,books,67.82,wrong_item_received,refund_req_301133
26,628.68,yes,agent_015,approved,buyer_9003,purchase_104260,no,2026-06-07 09:01:00,fashion,360.85,changed_mind,refund_req_304260
89,2496.73,no,agent_027,APPROVED,buyer_0109,purchase_101403,yes,2026-06-05 12:11:00,luxury,1248.70,item_not_as_described,refund_req_301403
26,1681.44,no,agent_028, declined ,buyer_0432,purchase_102057,yes,2026-06-18 23:02:00,electronics,1293.50,damaged_item,refund_req_302057
,1570.12,no,agent_005,approved,buyer_301,purchase_1007,no,2026-06-02 09:27:00,appliances,708.57,damaged_item,refund_req_3007
,47.50,no,agent_101,approved,buyer_0557,purchase_103697,no,2026-05-13 15:38:00,books,30.50,changed_mind,refund_req_303697
8,1221.77,no,agent_003,approved,buyer_0191,purchase_103166,no,2026-04-27 22:15:00, appliances ,1000.00,not_working,refund_req_303166
6,1723.29,yes,agent_902,approved,buyer_9904,purchase_104837,no,2026-06-13 02:29:00,appliances,1622.52,damaged_item,refund_req_304837
62,937.49,no,agent_024,approved,buyer_0076,purchase_103458,yes,2026-05-13 22:05:00,electronics,937.49,not_working,refund_req_303458
48,1893.70,no,agent_026,declined,buyer_0156,purchase_101960,yes,2026-04-16 03:02:00,electronics,806.95,item_not_as_described,refund_req_301960
6,622.97,no,agent_803,approved,buyer_8003,purchase_104608,no,2026-06-19 14:22:00,electronics,608.96,item_not_as_described,refund_req_304608
49,85.61,no,agent_009,approved,buyer_9004,purchase_104181,yes,2026-06-20 19:38:00,home,78.31,missing_part,refund_req_304181
52,505.50,no,agent_028,declined,buyer_0128,purchase_100114,yes,2026-05-28 19:55:00,fashion,190.73,changed_mind,refund_req_300114
,143.47,no,agent_014,approved,buyer_0504,purchase_102698,no,2026-04-05 11:12:00,home,85.38,missing_part,refund_req_302698
20,1090.05,no,agent_026,approved,buyer_0223,purchase_103399,yes,2026-05-09 20:23:00,appliances,1090.05,damaged_item,refund_req_303399
79,49.85,no,agent_005,approved,buyer_0512,purchase_100969,no,2026-05-21 07:02:00,beauty,24.08,damaged_item,refund_req_300969
81,405.67,no,agent_030,approved,buyer_0359,purchase_100108,,2026-05-13 12:21:00,home,255.73,damaged_item,refund_req_300108
16,1150.85,no,agent_001,approved,buyer_0216,purchase_103222,no,2026-06-09 07:09:00,electronics,898.66,damaged_item,refund_req_303222
84,544.93,no,agent_023,declined,buyer_0025,purchase_100994,no,2026-05-23 01:27:00,fashion,130.16,item_not_as_described,refund_req_300994
64,2242.95,no,agent_018,declined,buyer_0508,purchase_100747,no,2026-04-17 11:44:00,luxury,922.25,damaged_item,refund_req_300747
14,346.12,no,agent_703,approved,buyer_0533,purchase_104520,no,2026-04-17 12:18:00,appliances,145.09,damaged_item,refund_req_304520
95,990.70,no,agent_015,approved,buyer_0086,purchase_100627,yes,2026-05-26 02:56:00,  appliances  ,702.28,not_working,refund_req_300627
71,600.22,no,agent_025,approved,buyer_0248,purchase_101491,,2026-05-25 23:17:00,fashion,284.17,item_not_as_described,refund_req_301491
24,203.49,no,agent_801,approved,buyer_8001,purchase_104669,no,2026-06-12 13:10:00,sports,191.27,damaged_item,refund_req_304669
,641.02,no,agent_029,declined,buyer_0096,purchase_100258,no,2026-05-26 13:21:00,fashion,500.38,item_not_as_described,refund_req_300258
23,626.53,no,agent_009,approved,buyer_0301,purchase_101899,yes,2026-06-01 19:18:00,fashion,326.75,wrong_size,refund_req_301899
33,1582.89,no,agent_702,approved,buyer_0021,purchase_104324,no,2026-05-19 15:54:00,Luxury,1515.01,item_not_as_described,refund_req_304324
23,260.22,no,agent_009,approved,buyer_0566,purchase_101770,yes,2026-04-28 03:57:00,sports,57.52,damaged_item,refund_req_301770
,1798.38,no,agent_025,approved,buyer_0201,purchase_100235,no,2026-04-02 19:26:00,luxury,1290.13,item_not_as_described,refund_req_300235
70,1265.31,no,agent_023,declined,buyer_0028,purchase_102312,no,2026-05-19 08:09:00,luxury,664.55,changed_mind,refund_req_302312
14,1865.14,no,agent_102,approved,buyer_0200,purchase_103250,,2026-05-31 17:52:00,luxury,1483.51,damaged_item,refund_req_303250
47,196.75,no,agent_030,approved,buyer_0280,purchase_100076,no,2026-05-30 10:34:00,fashion,144.82,item_not_as_described,refund_req_300076
,1129.88,no,agent_013,  approved  ,buyer_0352,purchase_103039,no,2026-04-28 21:41:00,appliances,950.41,not_working,refund_req_303039
67,2735.26,no,agent_029,declined,buyer_0322,purchase_101498,yes,2026-04-07 10:41:00,luxury,1182.38,changed_mind,refund_req_301498
11,1647.39,no,agent_015,approved,buyer_0004,purchase_103037,no,2026-04-14 22:01:00,appliances,1482.50,damaged_item,refund_req_303037
28,131.19,no,agent_802,approved,buyer_8002,purchase_104592,yes,2026-04-11 19:03:00,fashion,86.13,changed_mind,refund_req_304592
15,54.95,no,agent_016,approved,buyer_9004,purchase_104221,no,2026-05-02 11:38:00,clothing,36.06,changed_mind,refund_req_304221
42,310.12,no,agent_011,declined,buyer_0203,purchase_100448,no,2026-05-30 11:19:00,sports,169.56,damaged_item,refund_req_300448
81,1321.25,no,agent_022,declined,buyer_0473,purchase_102627,yes,2026-04-29 04:25:00,appliances,423.89,missing_part,refund_req_302627
85,91.34,no,agent_019,approved,buyer_0531,purchase_101080,yes,2026-06-10 21:16:00,home,29.74,,refund_req_301080
81,755.53,no,agent_027,approved,buyer_0237,purchase_102189,yes,2026-04-24 01:29:00,electronics,288.83,not_working,refund_req_302189
75,1308.95,no,agent_019,approved,buyer_0496,purchase_100787,yes,2026-04-25 18:44:00,electronics,1064.54,missing_accessory,refund_req_300787
79,135.08,no,agent_004,approved,buyer_0135,purchase_100527,no,2026-04-23 18:23:00,clothing,54.37,item_not_as_described,refund_req_300527
60,95.72,yes,agent_003,approved,buyer_0422,purchase_100497,no,2026-05-02 16:27:00,beauty,81.09,damaged_item,refund_req_300497
59,252.93,no,agent_026,APPROVED,buyer_0103,purchase_102018,yes,2026-04-21 12:46:00,sports,51.85,item_not_as_described,refund_req_302018
67,1723.73,no,agent_003,approved,buyer_0047,purchase_100136,yes,2026-05-09 05:54:00,electronics,641.27,not_working,refund_req_300136
118,1058.07,no,agent_015,approved,buyer_0407,purchase_102105,yes,2026-06-09 04:47:00,beauty,773.52,changed_mind,refund_req_302105
51,1839.62,no,agent_016,approved,buyer_0310,purchase_103276,no,2026-04-16 12:38:00,luxury,1839.62, damaged_item ,refund_req_303276
43,1170.36,no,agent_018,APPROVED,buyer_0329,purchase_103349,no,2026-05-02 11:30:00,fashion,1170.36,wrong_size,refund_req_303349
70,127.92,no,agent_006, approved ,buyer_0583,purchase_100990,yes,2026-04-25 13:30:00,beauty,104.73,changed_mind,refund_req_300990
64,550.27,no,agent_007,approved,buyer_0453,purchase_100679,no,2026-05-27 09:47:00,  fashion  ,400.31,wrong_size,refund_req_300679
41,1804.21,no,agent_014,approved,buyer_0544,purchase_100499,yes,2026-05-23 15:26:00,electronics,1177.83,not_working,refund_req_300499
101,1210.83,no,agent_028,approved,buyer_0473,purchase_102567,yes,2026-05-02 12:40:00,appliances,720.32,damaged_item,refund_req_302567
72,1613.32,no,agent_006,declined,buyer_0300,purchase_101426,no,2026-05-02 17:02:00,appliances,1293.96,missing_part,refund_req_301426
19,1200.28,yes,agent_017,approved,buyer_0400,purchase_103871,no,2026-05-29 04:54:00,appliances,838.20,not_working,refund_req_303871
21,173.66,no,agent_802,approved,buyer_8002,purchase_104742,no,2026-05-13 11:54:00,beauty,160.39,damaged_item,refund_req_304742
85,20.92,no,agent_005,declined,buyer_0056,purchase_100575,no,2026-06-12 00:33:00,beauty,7.72,damaged_item,refund_req_300575
68,1393.59,no,agent_025,approved,buyer_0278,purchase_101987,yes,2026-05-23 12:20:00,luxury,930.63,damaged_item,refund_req_301987
,65.87,no,agent_007,approved,buyer_0348,purchase_102535,yes,2026-04-23 02:47:00,books,33.29,damaged_item,refund_req_302535
25,1606.69,yes,agent_012,approved,buyer_0016,purchase_103919,no,2026-06-01 14:08:00,appliances,1342.02,missing_part,refund_req_303919
21,1437.39,no,agent_701,approved,buyer_0132,purchase_104521,no,2026-04-14 21:46:00,APPLIANCES,649.56,missing_part,refund_req_304521
17,1411.89,no,agent_015,approved,buyer_0300,purchase_103221,no,2026-04-02 03:03:00,electronics,1207.68,item_not_as_described,refund_req_303221
50,290.66,no,agent_022,approved,buyer_0587,purchase_101984,yes,2026-05-14 07:29:00,sports,91.64,damaged_item,refund_req_301984
60,21.83,no,agent_026,declined,buyer_0324,purchase_100331,no,2026-04-19 07:11:00,books,8.81,,refund_req_300331
26,1786.11,no,agent_006,approved,buyer_0005,purchase_103115,no,2026-05-23 04:00:00,luxury,1154.90,item_not_as_described,refund_req_303115
9,32.83,no,agent_102,approved,buyer_9004,purchase_104141,yes,2026-05-29 18:31:00,beauty,27.09,changed_mind,refund_req_304141
31,965.42,yes,agent_008,approved,buyer_0007,purchase_103951,no,2026-05-06 22:18:00,appliances,780.25,  damaged_item  ,refund_req_303951
59,300.70,no,agent_005,approved,buyer_0209,purchase_101463,yes,2026-04-16 06:03:00,sports,175.93,,refund_req_301463
35,690.72,no,agent_702,approved,buyer_0003,purchase_104519,no,2026-05-17 23:35:00,luxury,447.58,item_not_as_described,refund_req_304519
18,1055.01,no,agent_802,approved,buyer_8002,purchase_104580,no,2026-05-28 06:53:00,electronics,818.84,item_not_as_described,refund_req_304580
30,2968.28,no,agent_101,approved,buyer_300,purchase_1006,no,2026-06-02 09:02:00,luxury,1855.12,item_not_as_described,refund_req_3006
78,171.00,no,agent_021, Approved ,buyer_0045,purchase_101628,yes,2026-05-02 10:33:00,  clothing  ,75.35,item_not_as_described,refund_req_301628
53,1050.87,no,agent_018,approved,buyer_0196,purchase_100174,yes,2026-06-01 15:07:00,clothing,623.41,item_not_as_described,refund_req_300174
,391.59,no,agent_027,approved,buyer_0152,purchase_101290,no,2026-05-08 01:06:00,fashion,199.67,wrong_size,refund_req_301290
45,1143.77,no,agent_021,approved,buyer_0147,purchase_103249,no,2026-04-08 22:40:00,electronics,921.24,missing_accessory,refund_req_303249
,953.04,no,agent_802,approved,buyer_8002,purchase_104721,no,2026-04-18 11:13:00,beauty,806.29,changed_mind,refund_req_304721
60,84.89,no,agent_024,approved,buyer_0411,purchase_101789,yes,2026-05-03 21:04:00,beauty,69.44,changed_mind,refund_req_301789
34,1152.79,no,agent_102,approved,buyer_0324,purchase_103403,yes,2026-04-15 22:56:00,fashion,1152.79,wrong_size,refund_req_303403
53,285.71,no,agent_008,declined,buyer_0403,purchase_101677,,2026-04-04 13:24:00,sports,179.72,damaged_item,refund_req_301677
94,2236.32,no,agent_020,approved,buyer_0161,purchase_100940,,2026-06-14 18:26:00,luxury,1731.30,item_not_as_described,refund_req_300940
40,1108.44,no,agent_020,APPROVED,buyer_0005,purchase_101711,yes,2026-04-04 03:47:00,clothing,775.11,changed_mind,refund_req_301711
38,1147.67,no,agent_015,approved,buyer_0153,purchase_100245,yes,2026-05-06 21:04:00,sports,412.89,  item_not_as_described  ,refund_req_300245
35,1065.41,yes,agent_027,approved,buyer_0532,purchase_104055,no,2026-05-19 17:45:00,appliances,797.18,damaged_item,refund_req_304055
1,2190.09,yes,agent_901, approved ,buyer_9901,purchase_104940,no,2026-04-25 18:39:00,electronics,1992.19, missing_accessory ,refund_req_304940
39,202.97,no,agent_003,approved,buyer_0517,purchase_100928,,2026-06-15 21:21:00,clothing,95.40,item_not_as_described,refund_req_300928
79,155.08,no,agent_007,approved,buyer_0143,purchase_100769,yes,2026-05-06 05:25:00,clothing,75.80,wrong_size,refund_req_300769
,36.69,no,agent_006,approved,buyer_0528,purchase_102368,no,2026-04-18 10:32:00,beauty,13.96,damaged_item,refund_req_302368
75,523.16,no,agent_008,approved,buyer_0125,purchase_100131,yes,2026-06-10 12:25:00,fashion,185.14,item_not_as_described,refund_req_300131
44,206.29,no,agent_017,declined,buyer_0523,purchase_100101,no,2026-05-03 14:44:00,clothing,88.34,wrong_size,refund_req_300101
40,150.37,no,agent_003,approved,buyer_0343,purchase_101676,yes,2026-04-13 20:57:00,beauty,53.47,damaged_item,refund_req_301676
17,927.59,no,agent_005,approved,buyer_0223,purchase_103299,no,2026-06-07 22:43:00,appliances,927.59,not_working,refund_req_303299
74,829.22,no,agent_014,approved,buyer_0276,purchase_100963,no,2026-04-27 03:23:00,appliances,181.24,,refund_req_300963
