order_amount,agent_id,customer_id,override,decision_time_minutes,order_id,created_at,category,evidence,return_id,return_amount,decision,reason
"1.424,58",agent_021,buyer_0140,0,51,purchase_100438,06.06.2026 18:13,electronics,1,refund_req_300438,"1.110,94",approve,item_not_as_described
"1.148,35",agent_902,buyer_9904,1,,purchase_104881,24.05.2026 22:55,appliances,,refund_req_304881,"1.045,84",approve,damaged_item
"443,29",agent_011,buyer_0195,0,74,purchase_100916,19.05.2026 15:30,  fashion  ,1,refund_req_300916,"341,52",approve,wrong_size
"173,14",agent_020,buyer_0034,0,47,purchase_101251,10.05.2026 06:41,clothing,1,refund_req_301251,"62,32",approve,wrong_size
"26,18",agent_018,buyer_9008,0,54,purchase_104097,19.06.2026 23:25,clothing,0,refund_req_304097,"20,88",approve,item_not_as_described
"1.273,67",agent_027,buyer_0074,1,30,purchase_104074,28.05.2026 22:21,luxury,0,refund_req_304074,"963,08",approve,item_not_as_described
"218,35",agent_022,buyer_0567,0,59,purchase_100668,09.05.2026 06:30,clothing,1,refund_req_300668,"129,30",approve,changed_mind
"1.189,49",agent_015,buyer_0345,0,23,purchase_103069,31.05.2026 23:28,appliances,0,refund_req_303069,"869,19",approve,not_working
"64,11",agent_002,buyer_0147,0,56,purchase_101097,30.04.2026 05:26,books,1,refund_req_301097,"13,07",approve,damaged_item
"186,18",agent_015,buyer_0456,0,119,purchase_102273,18.06.2026 16:59,sports,0,refund_req_302273,"75,87",reject,damaged_item
"54,63",agent_026,buyer_0439,0,68,purchase_102287,08.04.2026 23:30,beauty,0,refund_req_302287,"42,15",reject,changed_mind
"153,31",agent_026,buyer_0600,0,59,purchase_101799,22.05.2026 13:44,clothing,1,refund_req_301799,"47,86",reject,wrong_size
"227,64",agent_102,buyer_0389,0,4,purchase_103753,29.04.2026 00:38,sports,1,refund_req_303753,"152,23",APPROVE,item_not_as_described
"2.378,95",agent_009,buyer_0067,0,38,purchase_103313,23.04.2026 15:50,luxury,0,refund_req_303313,"2.378,95",APPROVE,item_not_as_described
"187,31",agent_028,buyer_0557,0,94,purchase_101285,18.04.2026 14:05,fashion,1,refund_req_301285,"104,70",approve,changed_mind
"317,63",agent_006,buyer_0453,0,66,purchase_102968,09.06.2026 18:54,HOME,1,refund_req_302968,"129,42",approve,item_not_as_described
"1.180,28",agent_701,buyer_0267,0,20,purchase_104404,01.06.2026 12:31,appliances,,refund_req_304404,"825,66",approve,missing_part
"1.137,81",agent_008,buyer_0019,1,,purchase_103000,03.06.2026 05:41,electronics,0,refund_req_303000,"821,15",approve,damaged_item
"1.042,77",agent_012,buyer_0046,0,77,purchase_102802,31.05.2026 14:27,home,0,refund_req_302802,"496,22",approve,item_not_as_described
"250,81",agent_003,buyer_0518,0,66,purchase_101306,02.04.2026 08:21,clothing,0,refund_req_301306,"211,79",approve,changed_mind
"387,92",agent_015,buyer_0376,0,114,purchase_100794,07.04.2026 05:11,home,1,refund_req_300794,"156,67",approve,missing_part
"1.227,76",agent_902,buyer_9904,1,2,purchase_104943,16.05.2026 06:23,appliances,0,refund_req_304943,"1.276,49",approve,damaged_item
"2.406,60",agent_020,buyer_0267,1,83,purchase_101228,22.04.2026 07:43,luxury,1,refund_req_301228,"1.286,76",approve,changed_mind
"1.678,62",agent_006,buyer_0159,0,37,purchase_103260,20.05.2026 22:59,appliances,1,refund_req_303260,"1.678,62",approve,missing_part
"70,19",agent_017,buyer_0355,0,28,purchase_102381,26.04.2026 11:23,books,0,refund_req_302381,"23,80",reject,damaged_item
"339,04",agent_701,buyer_0063,0,9,purchase_104320,06.06.2026 19:23,home,0,refund_req_304320,"183,52",approve,item_not_as_described
"141,84",agent_017,buyer_0488,0,91,purchase_102863,12.04.2026 06:01,sports,1,refund_req_302863,"39,15",approve,  item_not_as_described  
"1.599,59",agent_026,buyer_0053,0,42,purchase_103283,11.06.2026 16:59,appliances,0,refund_req_303283,"1.599,59",approve, damaged_item 
"172,86",agent_012,buyer_0198,0,,purchase_101687,22.04.2026 09:20,clothing,1,refund_req_301687,"81,67",approve,changed_mind
"1.268,29",agent_024,buyer_0047,0,53,purchase_100907,02.06.2026 07:53,clothing,0,refund_req_300907,"1.036,76",reject,item_not_as_described
"1.195,56",agent_009,buyer_9003,1,25,purchase_104084,04.05.2026 03:56,sports,0,refund_req_304084,"886,13",APPROVE,item_not_as_described
"1.156,67",agent_003,buyer_0355,0,36,purchase_102962,26.05.2026 13:22,home,0,refund_req_302962,"387,49",  approve  ,item_not_as_described
"329,56",agent_001,buyer_0216,0,58,purchase_100364,18.06.2026 19:42,electronics,1,refund_req_300364,"143,37",reject,
"2.388,97",agent_008,buyer_0193,0,31,purchase_101600,07.06.2026 23:37,luxury,1,refund_req_301600,"596,29",approve,
"340,72",agent_006,buyer_0093,1,43,purchase_102037,23.05.2026 23:50,appliances,1,refund_req_302037,"133,59",Approve,not_working
"2.815,42",agent_003,buyer_0344,0,33,purchase_100685,30.04.2026 08:43,luxury,0,refund_req_300685,"1.384,60",approve,damaged_item
"1.060,58",agent_027,buyer_0014,1,5,purchase_103984,17.04.2026 01:56,appliances,1,refund_req_303984,"843,08",approve,missing_part
"1.295,68",agent_703,buyer_0594,1,22,purchase_104397,12.04.2026 01:58,appliances,1,refund_req_304397,"1.283,22",approve,damaged_item
"77,38",agent_014,buyer_0076,0,73,purchase_102421,11.04.2026 12:45,books,1,refund_req_302421,"38,60",approve,changed_mind
"1.222,17",agent_902,buyer_9904,1,6,purchase_104951,13.04.2026 14:58,luxury,0,refund_req_304951,"1.155,62",approve,changed_mind
"1.717,67",agent_014,buyer_0595,0,41,purchase_103233,03.04.2026 18:00,appliances,0,refund_req_303233,"1.271,96",approve,not_working
"2.207,12",agent_010,buyer_0054,1,80,purchase_102836,14.05.2026 14:05,luxury,0,refund_req_302836,"1.726,41",approve,item_not_as_described
"54,01",agent_020,buyer_0413,0,75,purchase_100941,23.04.2026 16:58,books,1,refund_req_300941,"33,33",approve,wrong_item_received
"293,71",agent_101,buyer_0533,0,5,purchase_103737,17.06.2026 22:51,  electronics  ,1,refund_req_303737,"156,33",approve,item_not_as_described
"1.122,45",agent_011,buyer_0307,0,29,purchase_103013,28.04.2026 05:52,electronics,0,refund_req_303013,"915,00",approve,not_working
"49,42",agent_103,buyer_0185,0,5,purchase_103541,30.04.2026 14:19,books,1,refund_req_303541,"47,01",approve,damaged_item
"2.236,32",agent_020,buyer_0161,0,94,purchase_100940,14.06.2026 18:26,luxury,1,refund_req_300940,"1.731,30",approve,item_not_as_described
"50,26",agent_029,buyer_0401,0,73,purchase_100478,10.04.2026 02:26,books,1,refund_req_300478,"40,76",approve,changed_mind
"478,61",agent_026,buyer_0134,0,75,purchase_101444,17.06.2026 19:50,appliances,1,refund_req_301444,"225,99",  reject  ,damaged_item
"2.047,41",agent_005,buyer_0359,0,32,purchase_103008,21.04.2026 20:19,luxury,0,refund_req_303008,"1.327,93",approve,
"364,65",agent_004,buyer_0559,0,100,purchase_101418,14.06.2026 23:18,sports,0,refund_req_301418,"128,68",reject,item_not_as_described
"281,72",agent_030,buyer_0008,0,,purchase_102022,16.06.2026 23:51,home,1,refund_req_302022,"77,89",approve,missing_part
"177,84",agent_801,buyer_8001,0,24,purchase_104708,26.05.2026 14:44,beauty,1,refund_req_304708,"160,10",approve,changed_mind
"324,70",agent_801,buyer_8001,0,12,purchase_104567,24.05.2026 17:49,sports,1,refund_req_304567,"311,32",approve,damaged_item
"42,98",agent_012,buyer_0125,0,69,purchase_101672,16.04.2026 09:27,books,1,refund_req_301672,"24,63",approve,changed_mind
"98,37",agent_029,buyer_9006,0,25,purchase_104247,10.04.2026 08:07,beauty,1,refund_req_304247,"55,84",approve,allergic_reaction
"1.249,33",agent_803,buyer_8003,0,24,purchase_104740,01.04.2026 12:50,sports,1,refund_req_304740,"969,99",approve,item_not_as_described
"2.256,87",agent_003,buyer_0064,0,44,purchase_102041,14.05.2026 20:51,luxury,1,refund_req_302041,"721,01",approve,item_not_as_described
"299,10",agent_030,buyer_0132,0,37,purchase_101902,21.05.2026 21:42,home,0,refund_req_301902,"102,27",reject,item_not_as_described
"1.124,73",agent_002,buyer_0411,0,76,purchase_100142,20.06.2026 07:13,books,1,refund_req_300142,"489,98", approve ,damaged_item
"62,60",agent_021,buyer_0335,0,83,purchase_100509,22.04.2026 16:52,books,1,refund_req_300509,"34,09",approve,changed_mind
"817,09",agent_025,buyer_0169,1,64,purchase_100605,06.06.2026 18:05,appliances,1,refund_req_300605,"183,12",reject,missing_part
"52,80",agent_018,buyer_0140,0,47,purchase_102425,01.06.2026 21:07,fashion,0,refund_req_302425,"17,88",approve,changed_mind
"238,41",agent_702,buyer_0267,0,40,purchase_104432,07.04.2026 20:48,home,1,refund_req_304432,"207,19",approve,damaged_item
"1.958,14",agent_803,buyer_8003,0,,purchase_104701,03.04.2026 04:45,electronics,0,refund_req_304701,"1.785,31", approve ,not_working
"38,93",agent_103,buyer_0139,0,1,purchase_103649,05.06.2026 07:28,books,1,refund_req_303649,"32,94",approve,damaged_item
"37,24",agent_005,buyer_0256,0,75,purchase_102820,20.05.2026 21:04,home,1,refund_req_302820,"27,70",APPROVE,item_not_as_described
"1.855,15",agent_018,buyer_0374,1,63,purchase_103298,08.05.2026 07:46,luxury,1,refund_req_303298,"1.855,15",approve,damaged_item
"2.664,73",agent_004,buyer_9007,0,45,purchase_104208,03.05.2026 11:40,luxury,1,refund_req_304208,"2.147,98",approve,damaged_item
"1.242,70",agent_030,buyer_0052,0,57,purchase_103300,04.05.2026 00:03,fashion,1,refund_req_303300,"1.242,70",approve,changed_mind
"956,82",agent_801,buyer_8001,0,,purchase_104576,21.06.2026 05:00,sports,0,refund_req_304576,"701,40",approve,damaged_item
"161,81",agent_009,buyer_0294,0,56,purchase_102680,27.04.2026 15:17,  clothing  ,1,refund_req_302680,"123,58",approve,item_not_as_described
"1.488,77",agent_007,buyer_0099,0,27,purchase_103431,09.06.2026 08:23,appliances,1,refund_req_303431,"1.488,77",approve,missing_part
"960,07",agent_701,buyer_0465,0,19,purchase_104350,12.05.2026 20:11,clothing,0,refund_req_304350,"817,43",approve,wrong_size
"1.713,46",agent_003,buyer_0337,0,51,purchase_101242,03.05.2026 22:11,appliances,0,refund_req_301242,"365,74",approve,damaged_item
"96,80",agent_010,buyer_0399,0,74,purchase_100542,22.04.2026 01:17,home,0,refund_req_300542,"61,83",reject,item_not_as_described
"2.132,47",agent_006,buyer_0326,0,42,purchase_100254,01.05.2026 19:50,electronics,0,refund_req_300254,"732,68",approve,damaged_item
"269,02",agent_026,buyer_0435,0,70,purchase_100518,13.05.2026 10:15,  home  ,1,refund_req_300518,"199,90",  reject  ,missing_part
"604,66",agent_030,buyer_0417,0,79,purchase_102226,11.04.2026 01:15,fashion,1,refund_req_302226,"460,72",approve,wrong_size
"380,81",agent_012,buyer_0366,0,73,purchase_100874,11.04.2026 12:20,fashion,1,refund_req_300874,"110,29",  approve  ,changed_mind
"1.373,03",agent_014,buyer_0445,0,55,purchase_102621,10.05.2026 00:52, appliances ,0,refund_req_302621,"742,27",reject,damaged_item
"16,03",agent_002,buyer_0320,0,46,purchase_102776,25.05.2026 10:37,beauty,0,refund_req_302776,"8,25",reject,damaged_item
"460,43",agent_027,buyer_0398,0,61,purchase_102053,09.04.2026 12:55,electronics,1,refund_req_302053,"220,17",approve,damaged_item
"212,47",agent_009,buyer_0546,0,93,purchase_100445,05.06.2026 11:29,sports,1,refund_req_300445,"58,74",approve,
"223,55",agent_803,buyer_8003,0,11,purchase_104590,07.05.2026 18:58,sports,0,refund_req_304590,"154,11",approve,item_not_as_described
"2.211,17",agent_004,buyer_0365,0,78,purchase_101654,01.05.2026 00:40,luxury,1,refund_req_301654,"1.850,72",approve,damaged_item
"1.419,63",agent_703,buyer_0454,1,26,purchase_104451,30.05.2026 09:52,electronics,1,refund_req_304451,"1.086,80",approve,item_not_as_described
"2.152,82",agent_002,buyer_0328,0,44,purchase_101979,14.04.2026 06:38,electronics,1,refund_req_301979,"613,17",reject,item_not_as_described
"72,65",agent_008,buyer_0597,0,33,purchase_101146,08.06.2026 08:15,beauty,,refund_req_301146,"18,34",  reject  ,allergic_reaction
"988,09",agent_002,buyer_0249,0,62,purchase_102530,27.04.2026 13:26, home ,0,refund_req_302530,"630,83",reject,missing_part
"70,84",agent_028,buyer_0230,0,72,purchase_100712,11.06.2026 22:54,books,1,refund_req_300712,"41,83",approve, changed_mind 
"362,73",agent_103,buyer_9001,0,27,purchase_104146,09.06.2026 19:40,Sports,1,refund_req_304146,"306,60",approve,item_not_as_described
"35,30",agent_014,buyer_0339,0,83,purchase_101893,11.06.2026 23:42,beauty,0,refund_req_301893,"12,45", reject ,damaged_item
"145,02",agent_002,buyer_0381,1,77,purchase_100785,22.04.2026 02:29,  home  ,1,refund_req_300785,"39,22",approve,missing_part
"39,16",agent_020,buyer_0515,0,53,purchase_102051,03.06.2026 06:29,books,0,refund_req_302051,"13,14",reject,changed_mind
"480,64",agent_011,buyer_0021,0,56,purchase_100955,25.04.2026 12:31,home,1,refund_req_300955,"164,09", approve ,item_not_as_described
"1.230,41",agent_028,buyer_9008,0,38,purchase_104305,01.05.2026 21:03,Clothing,1,refund_req_304305,"811,28",approve, wrong_size 
"1.087,88",agent_006,buyer_0217,0,84,purchase_101482,06.05.2026 08:10,luxury,0,refund_req_301482,"828,89",reject,damaged_item
"1.379,65",agent_901,buyer_9902,1,8,purchase_104796,24.04.2026 15:21,appliances,0,refund_req_304796,"1.213,27",approve,damaged_item
"83,60",agent_703,buyer_0060,0,16,purchase_104439,07.06.2026 13:43,books,0,refund_req_304439,"65,14", approve ,changed_mind
"194,27",agent_103,buyer_0182,0,1,purchase_103605,04.05.2026 15:00,clothing,0,refund_req_303605,"174,69",approve,item_not_as_described
"1.550,75",agent_026,buyer_0485,1,7,purchase_104012,07.04.2026 13:59,luxury,1,refund_req_304012,"1.536,21",approve,item_not_as_described
"358,27",agent_019,buyer_0055,0,54,purchase_100621,03.04.2026 17:23,fashion,1,refund_req_300621,"246,44",approve,item_not_as_described
"2.212,02",agent_005,buyer_0334,0,96,purchase_100619,07.05.2026 06:02,luxury,0,refund_req_300619,"1.339,01",approve,changed_mind
"134,39",agent_103,buyer_0014,1,3,purchase_103532,23.05.2026 16:41,sports,0,refund_req_303532,"132,80",approve,wrong_size
"81,48",agent_007,buyer_0547,0,,purchase_102713,07.06.2026 09:27,beauty,1,refund_req_302713,"26,28",approve, damaged_item 
"85,08",agent_004,buyer_0188,0,104,purchase_100206,24.04.2026 02:56,sports,0,refund_req_300206,"38,50",reject,damaged_item
"344,76",agent_007,buyer_0142,0,67,purchase_100662,22.05.2026 21:50,sports,,refund_req_300662,"234,74",reject,damaged_item
"2.112,28",agent_003,buyer_0408,1,7,purchase_103837,01.05.2026 16:20,electronics,1,refund_req_303837,"1.438,32",approve,item_not_as_described
"2.844,89",agent_003,buyer_0007,0,63,purchase_100488,17.04.2026 15:02,luxury,,refund_req_300488,"1.875,87",approve,damaged_item
"1.697,40",agent_004,buyer_603,1,26,purchase_1024,05.06.2026 10:11,electronics,0,refund_req_3024,"1.345,97",approve,damaged_item
"57,65",agent_023,buyer_9006,0,47,purchase_104319,15.05.2026 01:09,books,1,refund_req_304319,"55,50",approve,wrong_item_received
"1.044,60",agent_016,buyer_0271,0,,purchase_103460,25.04.2026 01:59,fashion,1,refund_req_303460,"1.044,60",approve,wrong_size
"201,58",agent_024,buyer_0210,0,92,purchase_101279,22.04.2026 00:10,clothing,0,refund_req_301279,"140,04",reject,item_not_as_described
"1.121,94",agent_901,buyer_9903,1,3,purchase_104832,01.05.2026 04:41,appliances,0,refund_req_304832,"990,10",approve,missing_part
"976,24",agent_008,buyer_0293,0,73,purchase_101401,28.05.2026 20:34,electronics,0,refund_req_301401,"205,95",approve,item_not_as_described
"1.348,91",agent_013,buyer_0567,0,49,purchase_100606,22.05.2026 23:13,appliances,0,refund_req_300606,"544,83",approve,missing_part
"156,01",agent_020,buyer_0486,1,97,purchase_101640,18.05.2026 08:26,beauty,1,refund_req_301640,"132,09",approve,allergic_reaction
"21,71",agent_030,buyer_0537,0,45,purchase_100977,20.05.2026 01:29,beauty,1,refund_req_300977,"8,95",approve,changed_mind
"47,25",agent_701,buyer_0465,0,9,purchase_104413,20.06.2026 08:25,beauty,1,refund_req_304413,"26,95",approve,changed_mind
"1.233,02",agent_027,buyer_0054,1,81,purchase_102837,17.06.2026 00:49,sports,0,refund_req_302837,"806,79",reject,wrong_size
"39,51",agent_028,buyer_0549,0,98,purchase_100655,02.06.2026 15:08,beauty,1,refund_req_300655,"14,25",approve,allergic_reaction
"73,63",agent_018,buyer_0049,0,58,purchase_101875,30.05.2026 07:20,books,1,refund_req_301875,"26,26",reject,changed_mind
"2.583,97",agent_009,buyer_0395,0,28,purchase_103104,24.04.2026 00:39,luxury,0,refund_req_303104,"2.224,84", approve ,changed_mind
"109,05",agent_007,buyer_0539,0,67,purchase_100396,30.05.2026 07:58,beauty,1,refund_req_300396,"88,97",approve,changed_mind
"1.608,63",agent_803,buyer_8003,0,13,purchase_104563,25.05.2026 19:37,electronics,0,refund_req_304563,"1.287,36",approve,not_working
"848,02",agent_024,buyer_0281,0,71,purchase_100418,18.06.2026 15:52,luxury,,refund_req_300418,"242,11",approve,damaged_item
"43,32",agent_101,buyer_0485,0,3,purchase_103603,17.05.2026 23:35,fashion,1,refund_req_303603,"31,38",approve,item_not_as_described
"2.095,47",agent_022,buyer_0049,0,61,purchase_102276,02.05.2026 06:38,electronics,0,refund_req_302276,"1.295,51",approve,missing_accessory
"149,68",agent_006,buyer_0150,0,71,purchase_101465,20.05.2026 23:44,beauty,0,refund_req_301465,"31,39",approve,allergic_reaction
"2.146,86",agent_026,buyer_9005,0,45,purchase_104286,25.05.2026 22:32,electronics,0,refund_req_304286,"1.967,86",approve,missing_accessory
"99,69",agent_025,buyer_0433,0,48,purchase_101337,16.04.2026 14:29,beauty,1,refund_req_301337,"63,33",approve,changed_mind
"1.247,05",agent_025,buyer_0299,0,52,purchase_102903,25.05.2026 00:44,luxury,0,refund_req_302903,"538,39",reject,damaged_item
"223,15",agent_010,buyer_0448,0,42,purchase_100228,11.05.2026 06:44,clothing,1,refund_req_300228,"53,03",approve,changed_mind
"1.545,38",agent_020,buyer_0520,0,63,purchase_102321,23.05.2026 10:18,electronics,1,refund_req_302321,"839,88",approve,item_not_as_described
"1.052,61",agent_703,buyer_0555,1,16,purchase_104505,17.04.2026 11:23,Clothing,1,refund_req_304505,"823,49",approve,changed_mind
"53,78",agent_015,buyer_0456,0,,purchase_102452,23.04.2026 19:36,beauty,0,refund_req_302452,"42,96",approve,changed_mind
"2.040,50",agent_007,buyer_0479,0,48,purchase_100551,06.06.2026 14:50,  luxury  ,0,refund_req_300551,"1.481,01",reject,damaged_item
"1.138,88",agent_016,buyer_0571,0,59,purchase_102382,02.04.2026 11:31,appliances,,refund_req_302382,"346,88",approve, missing_part 
"182,94",agent_017,buyer_0331,0,73,purchase_100937,07.06.2026 04:38,sports,1,refund_req_300937,"113,91",approve,
"86,10",agent_027,buyer_0286,0,40,purchase_101470,26.05.2026 22:46,books,1,refund_req_301470,"50,15",approve,wrong_item_received
"68,40",agent_022,buyer_0523,0,55,purchase_100370,14.05.2026 22:23,books,1,refund_req_300370,"53,23",approve,changed_mind
"16,83",agent_020,buyer_0211,0,44,purchase_102690,22.05.2026 21:41, beauty ,0,refund_req_302690,"6,64",reject,damaged_item
